Iteration	Loss
1872	0.183075
1873	0.215576
1874	0.181365
1875	0.182772
1876	0.176949
1877	0.169400
1878	0.172822
1879	0.175109
1880	0.183353
1881	0.211969
1882	0.193930
1883	0.213520
1884	0.164959
1885	0.179599
1886	0.190795
1887	0.184498
1888	0.195295
1889	0.178565
1890	0.188465
1891	0.179029
1892	0.193869
1893	0.194898
1894	0.181122
1895	0.177312
1896	0.171068
1897	0.186592
1898	0.183137
1899	0.194835
1900	0.201487
1901	0.159090
1902	0.182572
1903	0.189840
1904	0.164066
1905	0.196534
1906	0.184864
1907	0.172608
1908	0.172470
1909	0.192067
1910	0.185696
1911	0.181941
1912	0.219271
1913	0.166684
1914	0.167569
1915	0.196920
1916	0.182490
1917	0.182301
1918	0.191194
1919	0.181868
1920	0.183174
1921	0.173141
1922	0.213648
1923	0.186423
1924	0.180530
1925	0.185845
1926	0.180235
1927	0.167861
1928	0.188512
1929	0.178246
1930	0.172241
1931	0.180764
1932	0.170449
1933	0.180074
1934	0.175322
1935	0.157053
1936	0.180498
1937	0.169541
1938	0.175085
1939	0.172546
1940	0.177141
1941	0.176026
1942	0.258306
1943	0.176576
1944	0.354430
1945	0.342673
1946	0.298443
1947	0.447474
1948	0.342793
1949	0.255657
1950	0.248663
1951	0.248202
1952	0.330265
1953	0.250181
1954	0.221871
1955	0.219194
1956	0.221242
1957	0.232739
1958	0.237386
1959	0.229847
1960	0.218604
1961	0.216470
1962	0.205609
1963	0.217760
1964	0.184378
1965	0.202562
1966	0.178356
1967	0.200826
1968	0.186411
1969	0.186156
1970	0.192404
1971	0.188402
1972	0.199365
1973	0.193136
1974	0.215765
1975	0.192174
1976	0.181198
1977	0.200534
1978	0.185148
1979	0.206163
1980	0.187030
1981	0.198645
1982	0.184205
1983	0.171949
1984	0.188492
1985	0.179054
1986	0.195665
1987	0.188714
1988	0.203736
1989	0.187007
1990	0.186382
1991	0.178508
1992	0.194186
1993	0.179959
1994	0.183168
1995	0.179653
1996	0.190439
1997	0.199473
1998	0.172856
1999	0.178416
2000	0.180197
2001	0.171598
2002	0.168520
2003	0.165817
2004	0.170546
2005	0.175504
2006	0.187934
2007	0.185962
2008	0.174123
2009	0.170457
2010	0.185384
2011	0.145223
2012	0.189644
2013	0.182576
2014	0.189674
2015	0.168958
2016	0.179427
2017	0.169961
2018	0.176534
2019	0.162868
2020	0.178524
2021	0.183295
2022	0.184512
2023	0.172229
2024	0.176790
2025	0.178838
2026	0.181487
2027	0.172457
2028	0.191796
2029	0.186136
2030	0.156239
2031	0.173154
2032	0.190487
2033	0.201235
2034	0.165165
2035	0.187303
2036	0.160623
2037	0.195099
2038	0.173910
2039	0.179237
2040	0.156047
2041	0.179751
2042	0.171969
2043	0.171572
2044	0.184221
2045	0.180922
2046	0.179561
2047	0.158631
2048	0.185543
2049	0.161662
2050	0.155136
2051	0.202499
2052	0.172057
2053	0.172622
2054	0.173831
2055	0.171473
2056	0.170746
2057	0.176634
2058	0.179122
2059	0.170397
2060	0.168015
2061	0.160454
2062	0.170093
2063	0.174074
2064	0.165996
2065	0.179945
2066	0.172077
2067	0.178305
2068	0.175450
2069	0.179824
2070	0.175611
2071	0.172192
2072	0.167527
2073	0.168823
2074	0.173436
2075	0.188123
2076	0.159007
2077	0.161164
2078	0.166146
2079	0.163162
2080	0.169099
2081	0.211543
2082	0.180908
2083	0.170889
2084	0.177195
2085	0.191294
2086	0.156621
2087	0.177621
2088	0.167547
2089	0.189278
2090	0.167848
2091	0.152709
2092	0.168338
2093	0.172729
2094	0.182277
2095	0.184744
2096	0.184378
2097	0.178759
2098	0.154740
2099	0.191757
2100	0.175609
2101	0.173705
2102	0.180934
2103	0.163154
2104	0.164437
2105	0.164233
2106	0.160709
2107	0.165745
2108	0.163589
2109	0.156460
2110	0.197300
2111	0.174633
2112	0.183722
2113	0.175229
2114	0.174723
2115	0.154691
2116	0.186996
2117	0.187780
2118	0.165073
2119	0.153889
2120	0.167588
2121	0.143898
2122	0.176879
2123	0.153125
2124	0.176244
2125	0.164777
2126	0.164201
2127	0.173710
2128	0.177532
2129	0.170091
2130	0.166623
2131	0.168899
2132	0.172163
2133	0.178658
2134	0.191113
2135	0.246660
2136	0.328129
2137	0.188268
2138	0.406317
2139	0.570700
2140	0.194060
2141	0.336652
2142	0.306070
2143	0.233546
2144	0.283413
2145	0.342183
2146	0.260323
2147	0.239978
2148	0.237897
2149	0.213312
2150	0.265366
2151	0.219421
2152	0.197703
2153	0.201418
2154	0.200374
2155	0.218079
2156	0.195469
2157	0.206978
2158	0.175278
2159	0.192635
2160	0.181457
2161	0.206100
2162	0.198397
2163	0.177020
2164	0.175549
2165	0.185599
2166	0.168005
2167	0.186364
2168	0.181631
2169	0.165447
2170	0.213023
2171	0.169725
2172	0.197818
2173	0.171382
2174	0.179871
2175	0.195129
2176	0.201807
2177	0.195309
2178	0.169755
2179	0.169990
2180	0.177881
2181	0.155961
2182	0.194624
2183	0.185176
2184	0.136719
2185	0.180071
2186	0.195626
2187	0.174522
2188	0.183011
2189	0.184115
2190	0.180770
2191	0.181153
2192	0.189715
2193	0.170684
2194	0.173532
2195	0.186143
2196	0.173178
2197	0.161415
2198	0.176567
2199	0.158210
2200	0.172362
2201	0.161690
2202	0.170717
2203	0.173076
2204	0.170912
2205	0.185395
2206	0.168851
2207	0.157890
2208	0.167804
2209	0.163424
2210	0.156237
2211	0.180924
2212	0.167938
2213	0.163479
2214	0.183974
2215	0.202652
2216	0.185233
2217	0.208819
2218	0.173166
2219	0.172082
2220	0.186371
2221	0.184937
2222	0.179053
2223	0.185656
2224	0.173279
2225	0.166948
2226	0.166167
2227	0.162244
2228	0.173769
2229	0.162588
2230	0.178207
2231	0.165467
2232	0.177304
2233	0.199188
2234	0.177531
2235	0.184487
2236	0.165150
2237	0.156219
2238	0.156085
2239	0.168442
2240	0.180830
2241	0.170958
2242	0.171774
2243	0.166513
2244	0.170844
2245	0.173322
2246	0.155620
2247	0.166011
2248	0.179078
2249	0.156173
2250	0.172559
2251	0.173172
2252	0.159300
2253	0.153761
2254	0.180183
2255	0.178655
2256	0.172565
2257	0.157143
2258	0.154018
2259	0.169113
2260	0.183807
2261	0.177743
2262	0.155061
2263	0.159259
2264	0.180735
2265	0.155379
2266	0.154513
2267	0.168494
2268	0.169552
2269	0.193012
2270	0.153940
2271	0.153128
2272	0.152062
2273	0.157990
2274	0.168265
2275	0.150769
2276	0.175478
2277	0.165133
2278	0.158726
2279	0.161212
2280	0.151384
2281	0.176480
2282	0.162109
2283	0.155695
2284	0.161077
2285	0.149597
2286	0.191110
2287	0.142291
2288	0.181137
2289	0.158064
2290	0.165917
2291	0.167239
2292	0.170634
2293	0.162473
2294	0.151483
2295	0.184397
2296	0.183124
2297	0.169608
2298	0.148209
2299	0.167280
2300	0.143028
2301	0.139575
2302	0.171423
2303	0.171862
2304	0.159363
2305	0.151742
2306	0.167449
2307	0.148824
2308	0.177738
2309	0.159778
2310	0.186166
2311	0.173869
2312	0.166687
2313	0.171086
2314	0.158340
2315	0.139947
2316	0.158351
2317	0.181696
2318	0.154212
2319	0.134469
2320	0.175429
2321	0.180285
2322	0.169953
2323	0.153364
2324	0.174670
2325	0.171020
2326	0.182937
2327	0.158847
2328	0.194691
2329	0.177203
2330	0.237366
2331	0.189142
2332	0.336732
2333	0.321816
2334	0.239717
2335	0.355315
2336	0.270251
2337	0.173730
2338	0.238060
2339	0.245750
2340	0.219849
2341	0.215952
2342	0.206283
2343	0.224042
2344	0.205658
2345	0.210710
2346	0.217112
2347	0.194635
2348	0.177044
2349	0.195241
2350	0.188424
2351	0.189533
2352	0.199003
2353	0.199126
2354	0.192132
2355	0.182529
2356	0.177779
2357	0.167770
2358	0.163107
2359	0.177266
2360	0.191267
2361	0.163455
2362	0.168594
2363	0.187726
2364	0.186651
2365	0.166556
2366	0.146185
2367	0.163224
2368	0.150750
2369	0.166055
2370	0.166903
2371	0.169215
2372	0.153053
2373	0.154568
2374	0.164405
2375	0.164649
2376	0.166706
2377	0.157756
2378	0.153637
2379	0.151904
2380	0.159296
2381	0.156612
2382	0.148349
2383	0.161213
2384	0.159175
2385	0.161091
2386	0.169261
2387	0.173517
2388	0.144998
2389	0.176821
2390	0.155460
2391	0.170386
2392	0.162058
2393	0.178455
2394	0.174335
2395	0.169918
2396	0.177060
2397	0.169945
2398	0.179446
2399	0.170985
2400	0.160764
2401	0.175095
2402	0.151332
2403	0.161489
2404	0.147135
2405	0.143008
2406	0.148762
2407	0.158097
2408	0.138594
2409	0.157454
2410	0.147100
2411	0.168407
2412	0.155241
2413	0.163815
2414	0.176256
2415	0.170370
2416	0.156361
2417	0.150054
2418	0.159031
2419	0.174693
2420	0.161099
2421	0.167879
2422	0.168609
2423	0.182600
2424	0.153662
2425	0.163353
2426	0.172797
2427	0.170144
2428	0.146225
2429	0.164398
2430	0.186208
2431	0.171733
2432	0.150637
2433	0.152333
2434	0.179314
2435	0.173940
2436	0.153083
2437	0.159390
2438	0.154267
2439	0.169910
2440	0.160383
2441	0.154383
2442	0.163488
2443	0.174234
2444	0.182414
2445	0.155304
2446	0.169653
2447	0.157755
2448	0.153721
2449	0.166558
2450	0.161919
2451	0.168654
2452	0.171052
2453	0.158972
2454	0.157814
2455	0.182650
2456	0.158631
2457	0.180138
2458	0.151099
2459	0.146864
2460	0.161563
2461	0.143809
2462	0.163994
2463	0.178294
2464	0.150249
2465	0.165627
2466	0.163684
2467	0.152069
2468	0.164955
2469	0.146357
2470	0.174782
2471	0.142178
2472	0.164083
2473	0.147324
2474	0.166187
2475	0.170622
2476	0.183886
2477	0.163898
2478	0.168654
2479	0.156784
2480	0.148873
2481	0.145140
2482	0.151357
2483	0.169647
2484	0.170907
2485	0.157337
2486	0.157969
2487	0.161401
2488	0.164415
2489	0.166277
2490	0.172104
2491	0.165014
2492	0.155144
2493	0.166260
2494	0.158776
2495	0.178507
2496	0.162376
2497	0.150747
2498	0.153270
2499	0.143014
2500	0.177570
2501	0.164243
2502	0.177054
2503	0.156352
2504	0.175725
2505	0.157163
2506	0.157284
2507	0.145478
2508	0.162475
2509	0.155152
2510	0.171419
2511	0.166912
2512	0.157675
2513	0.165403
2514	0.174357
2515	0.148778
2516	0.160078
2517	0.173267
2518	0.168287
2519	0.150798
2520	0.143187
2521	0.164324
2522	0.183535
2523	0.218703
2524	0.267046
2525	0.175996
2526	0.424056
2527	0.498522
2528	0.170629
2529	0.323048
2530	0.304715
2531	0.225390
2532	0.272716
2533	0.217366
2534	0.253564
2535	0.287856
2536	0.203363
2537	0.172518
2538	0.212039
2539	0.227028
2540	0.204443
2541	0.215744
2542	0.171069
2543	0.180861
2544	0.204939
2545	0.198175
2546	0.203320
2547	0.198367
2548	0.182380
2549	0.188384
2550	0.195772
2551	0.164064
2552	0.179404
2553	0.171721
2554	0.181015
2555	0.175772
2556	0.168734
2557	0.179395
2558	0.164200
2559	0.171799
2560	0.177392
2561	0.182745
2562	0.179897
2563	0.160267
2564	0.185760
2565	0.161393
2566	0.169772
2567	0.192039
2568	0.173952
2569	0.165617
2570	0.169047
2571	0.155217
2572	0.174807
2573	0.176355
2574	0.157419
2575	0.159289
2576	0.153102
2577	0.163420
2578	0.162834
2579	0.178027
2580	0.162719
2581	0.161445
2582	0.168354
2583	0.136217
2584	0.171683
2585	0.156959
2586	0.165154
2587	0.176535
2588	0.163225
2589	0.157600
2590	0.163429
2591	0.158253
2592	0.154724
2593	0.158571
2594	0.171549
2595	0.156077
2596	0.180761
2597	0.157172
2598	0.149840
2599	0.146384
2600	0.167000
2601	0.156367
2602	0.159595
2603	0.164380
2604	0.146293
2605	0.160992
2606	0.147635
2607	0.147182
2608	0.149831
2609	0.161806
2610	0.167837
2611	0.161099
2612	0.154552
2613	0.179721
2614	0.167736
2615	0.147388
2616	0.161535
2617	0.141901
2618	0.153456
2619	0.150893
2620	0.169411
2621	0.164734
2622	0.158110
2623	0.154504
2624	0.131319
2625	0.170542
2626	0.154500
2627	0.170455
2628	0.163187
2629	0.159857
2630	0.160310
2631	0.139182
2632	0.139083
2633	0.164363
2634	0.154511
2635	0.165673
2636	0.165906
2637	0.149311
2638	0.165131
2639	0.152093
2640	0.170068
2641	0.148128
2642	0.158594
2643	0.146040
2644	0.166910
2645	0.134475
2646	0.148050
2647	0.155209
2648	0.143393
2649	0.138799
2650	0.144018
2651	0.170646
2652	0.153786
2653	0.157382
2654	0.157926
2655	0.148173
2656	0.144121
2657	0.127981
2658	0.169911
2659	0.152884
2660	0.159770
2661	0.139607
2662	0.166591
2663	0.166734
2664	0.147049
2665	0.140029
2666	0.150806
2667	0.157351
2668	0.163853
2669	0.148708
2670	0.139938
2671	0.156865
2672	0.150454
2673	0.152302
2674	0.158974
2675	0.157916
2676	0.148938
2677	0.136116
2678	0.152798
2679	0.170513
2680	0.139089
2681	0.146835
2682	0.165220
2683	0.159329
2684	0.163458
2685	0.169281
2686	0.180661
2687	0.152865
2688	0.149306
2689	0.174105
2690	0.146051
2691	0.147002
2692	0.160580
2693	0.162620
2694	0.168968
2695	0.158697
2696	0.146007
2697	0.167716
2698	0.146733
2699	0.148336
2700	0.142026
2701	0.155263
2702	0.158685
2703	0.152414
2704	0.155524
2705	0.152987
2706	0.139075
2707	0.164788
2708	0.157993
2709	0.144870
2710	0.152177
2711	0.152203
2712	0.170370
2713	0.168352
2714	0.146173
2715	0.173389
2716	0.275857
2717	0.155281
2718	0.324660
2719	0.226587
2720	0.184135
2721	0.439521
2722	0.171435
2723	0.217945
2724	0.232197
2725	0.237885
2726	0.166850
2727	0.202689
2728	0.203795
2729	0.199560
2730	0.223036
2731	0.181920
2732	0.167727
2733	0.175607
2734	0.198674
2735	0.185259
2736	0.152955
2737	0.169466
2738	0.177078
2739	0.159308
2740	0.167875
2741	0.173616
2742	0.167017
2743	0.168335
2744	0.178242
2745	0.150214
2746	0.157992
2747	0.169979
2748	0.162488
2749	0.169000
2750	0.164681
2751	0.143377
2752	0.157763
2753	0.149482
2754	0.147471
2755	0.150455
2756	0.155980
2757	0.164044
2758	0.155492
2759	0.168779
2760	0.167972
2761	0.149637
2762	0.168949
2763	0.164034
2764	0.140732
2765	0.163168
2766	0.152991
2767	0.140590
2768	0.159908
2769	0.140010
2770	0.160965
2771	0.161114
2772	0.175012
2773	0.148448
2774	0.160573
2775	0.157886
2776	0.154822
2777	0.141440
2778	0.154524
2779	0.160148
2780	0.162051
2781	0.143666
2782	0.171068
2783	0.145539
2784	0.169300
2785	0.155255
2786	0.151423
2787	0.146380
2788	0.152097
2789	0.168713
2790	0.143275
2791	0.156463
2792	0.150745
2793	0.160594
2794	0.147366
2795	0.151463
2796	0.156724
2797	0.145573
2798	0.148714
2799	0.151509
2800	0.148829
2801	0.134317
2802	0.176834
2803	0.143609
2804	0.145701
2805	0.149422
2806	0.160717
2807	0.135165
2808	0.134213
2809	0.148543
2810	0.155166
2811	0.150255
2812	0.166443
2813	0.194637
2814	0.137541
2815	0.166221
2816	0.152951
2817	0.130130
2818	0.152031
2819	0.137969
2820	0.155383
2821	0.184522
2822	0.146639
2823	0.158660
2824	0.162679
2825	0.148959
2826	0.153811
2827	0.176627
2828	0.165546
2829	0.181323
2830	0.148822
2831	0.163357
2832	0.172908
2833	0.152629
2834	0.160466
2835	0.132445
2836	0.144411
2837	0.134122
2838	0.156719
2839	0.162557
2840	0.149575
2841	0.151639
2842	0.148588
2843	0.153444
2844	0.155590
2845	0.142225
2846	0.151815
2847	0.140541
2848	0.136604
2849	0.160261
2850	0.155010
2851	0.149472
2852	0.149834
2853	0.159559
2854	0.148679
2855	0.168327
2856	0.164327
2857	0.152689
2858	0.146294
2859	0.153147
2860	0.151807
2861	0.140620
2862	0.149015
2863	0.140309
2864	0.153160
2865	0.149158
2866	0.153241
2867	0.158963
2868	0.160778
2869	0.135957
2870	0.157195
2871	0.155009
2872	0.159216
2873	0.169065
2874	0.120485
2875	0.151727
2876	0.158533
2877	0.143863
2878	0.142483
2879	0.141941
2880	0.160246
2881	0.151239
2882	0.162893
2883	0.145673
2884	0.160796
2885	0.148340
2886	0.137033
2887	0.129051
2888	0.142757
2889	0.142026
2890	0.147681
2891	0.134457
2892	0.146150
2893	0.123639
2894	0.144756
2895	0.147820
2896	0.159146
2897	0.150080
2898	0.128372
2899	0.157168
2900	0.168970
2901	0.172038
2902	0.151876
2903	0.146584
2904	0.127191
2905	0.137468
2906	0.147889
2907	0.122975
2908	0.156790
2909	0.139445
2910	0.159057
2911	0.156992
2912	0.145775
2913	0.140652
2914	0.255768
2915	0.379556
2916	0.146253
2917	0.269139
2918	0.227721
2919	0.162940
2920	0.174381
2921	0.229984
2922	0.176901
2923	0.186989
2924	0.183057
2925	0.178478
2926	0.180717
2927	0.178529
2928	0.171688
2929	0.180952
2930	0.188087
2931	0.168688
2932	0.157517
2933	0.157614
2934	0.160757
2935	0.160256
2936	0.164303
2937	0.171120
2938	0.178280
2939	0.157312
2940	0.172803
2941	0.147304
2942	0.137967
2943	0.138821
2944	0.158372
2945	0.160660
2946	0.178773
2947	0.160216
2948	0.163330
2949	0.160305
2950	0.145447
2951	0.139041
2952	0.168908
2953	0.158059
2954	0.164404
2955	0.152314
2956	0.137548
2957	0.157596
2958	0.150688
2959	0.156218
2960	0.146498
2961	0.140883
2962	0.171008
2963	0.140753
2964	0.154476
2965	0.148863
2966	0.147290
2967	0.151303
2968	0.174796
2969	0.146965
2970	0.141924
2971	0.150978
2972	0.162657
2973	0.159198
2974	0.150221
2975	0.155726
2976	0.162078
2977	0.144982
2978	0.153462
2979	0.145653
2980	0.171813
2981	0.153086
2982	0.166997
2983	0.165811
2984	0.154985
2985	0.160156
2986	0.154788
2987	0.133952
2988	0.171110
2989	0.169995
2990	0.147482
2991	0.151353
2992	0.165362
2993	0.154111
2994	0.166237
2995	0.141941
2996	0.146065
2997	0.170401
2998	0.156679
2999	0.154102
3000	0.156815
3001	0.142768
3002	0.148100
3003	0.150213
3004	0.143391
3005	0.156014
3006	0.155131
3007	0.132567
3008	0.146281
3009	0.156045
3010	0.144460
3011	0.133333
3012	0.139263
3013	0.154369
3014	0.159609
3015	0.151982
3016	0.141888
3017	0.144963
3018	0.153577
3019	0.154824
3020	0.153699
3021	0.139437
3022	0.155286
3023	0.153331
3024	0.160702
3025	0.149316
3026	0.140871
3027	0.152647
3028	0.122750
3029	0.149558
3030	0.151844
3031	0.160542
3032	0.148584
3033	0.143802
3034	0.149592
3035	0.136007
3036	0.138863
3037	0.136443
3038	0.142877
3039	0.145880
3040	0.129703
3041	0.151563
3042	0.145898
3043	0.120997
3044	0.125911
3045	0.128052
3046	0.144974
3047	0.157913
3048	0.174319
3049	0.158684
3050	0.151866
3051	0.140574
3052	0.147737
3053	0.184693
3054	0.168551
3055	0.153331
3056	0.133630
3057	0.146050
3058	0.151124
3059	0.143672
3060	0.146171
3061	0.146579
3062	0.145987
3063	0.153624
3064	0.150173
3065	0.165521
3066	0.141302
3067	0.157018
3068	0.148427
3069	0.137236
3070	0.157637
3071	0.151752
3072	0.153837
3073	0.168222
3074	0.150690
3075	0.155791
3076	0.158694
3077	0.151849
3078	0.172810
3079	0.140886
3080	0.148725
3081	0.150584
3082	0.160827
3083	0.158828
3084	0.154446
3085	0.158345
3086	0.143487
3087	0.136621
3088	0.132982
3089	0.153487
3090	0.153285
3091	0.162683
3092	0.166090
3093	0.153758
3094	0.157731
3095	0.164254
3096	0.122015
3097	0.195820
3098	0.173241
3099	0.147813
3100	0.178711
3101	0.145899
3102	0.157085
3103	0.166282
3104	0.169764
3105	0.161056
3106	0.152558
3107	0.153602
3108	0.155305
3109	0.361004
3110	0.161560
3111	0.198630
3112	0.201163
3113	0.168607
3114	0.198003
3115	0.173951
3116	0.176906
3117	0.189580
3118	0.177626
3119	0.155323
3120	0.155051
3121	0.164236
3122	0.157492
3123	0.157604
3124	0.165421
3125	0.149098
3126	0.154805
3127	0.136799
3128	0.159448
3129	0.161754
3130	0.155637
3131	0.171035
3132	0.145067
3133	0.147855
3134	0.180065
3135	0.147183
3136	0.147609
3137	0.157988
3138	0.140646
3139	0.160958
3140	0.170213
3141	0.165704
3142	0.146215
3143	0.152715
3144	0.141355
3145	0.161446
3146	0.161760
3147	0.145944
3148	0.152371
3149	0.169672
3150	0.170184
3151	0.134804
3152	0.157956
3153	0.171913
3154	0.179947
3155	0.153862
3156	0.169567
3157	0.152919
3158	0.143010
3159	0.145043
3160	0.155804
3161	0.157185
3162	0.166762
3163	0.158954
3164	0.147984
3165	0.143965
3166	0.145269
3167	0.136402
3168	0.146786
3169	0.150614
3170	0.160882
3171	0.137291
3172	0.149047
3173	0.139826
3174	0.155555
3175	0.148254
3176	0.156592
3177	0.134155
3178	0.163422
3179	0.152680
3180	0.138995
3181	0.137974
3182	0.131934
3183	0.143639
3184	0.138987
3185	0.153956
3186	0.133156
3187	0.142199
3188	0.145234
3189	0.137768
3190	0.140605
3191	0.143071
3192	0.153709
3193	0.132445
3194	0.147694
3195	0.156723
3196	0.139696
3197	0.138786
3198	0.132634
3199	0.140689
3200	0.136989
3201	0.150904
3202	0.138427
3203	0.133414
3204	0.154757
3205	0.155595
3206	0.140265
3207	0.148898
3208	0.137332
3209	0.146464
3210	0.171764
3211	0.136910
3212	0.113734
3213	0.138526
3214	0.156491
3215	0.158754
3216	0.128593
3217	0.153935
3218	0.148647
3219	0.157488
3220	0.118865
3221	0.148206
3222	0.140001
3223	0.119864
3224	0.149443
3225	0.156724
3226	0.146237
3227	0.153558
3228	0.148724
3229	0.146872
3230	0.153085
3231	0.125981
3232	0.138132
3233	0.141343
3234	0.138051
3235	0.146881
3236	0.143012
3237	0.140131
3238	0.127733
3239	0.134498
3240	0.133023
3241	0.138085
3242	0.141114
3243	0.150701
3244	0.147052
3245	0.154955
3246	0.152938
3247	0.150862
3248	0.145978
3249	0.150602
3250	0.168992
3251	0.144429
3252	0.130606
3253	0.158124
3254	0.154282
3255	0.149611
3256	0.139113
3257	0.152086
3258	0.139335
3259	0.140539
3260	0.150209
3261	0.160469
3262	0.154955
3263	0.157335
3264	0.155043
3265	0.144021
3266	0.141224
3267	0.137344
3268	0.142748
3269	0.129052
3270	0.138647
3271	0.145740
3272	0.125422
3273	0.155909
3274	0.143262
3275	0.150995
3276	0.145965
3277	0.159584
3278	0.140782
3279	0.142190
3280	0.145955
3281	0.162473
3282	0.152981
3283	0.145400
3284	0.142140
3285	0.145724
3286	0.154137
3287	0.170043
3288	0.138971
3289	0.144242
3290	0.151910
3291	0.157914
3292	0.156475
